Cluster,X,Y,Z
122,0.5578051,-0.20483792,-0.164611
122,0.5551334,-0.21086678,-0.16566257
122,0.5594472,-0.21135193,-0.16582072
122,0.5638633,-0.21949033,-0.16113222
122,0.55045044,-0.21241787,-0.16932377
122,0.5570649,-0.20892245,-0.1722723
122,0.56139153,-0.20940904,-0.17243092
122,0.565835,-0.21753949,-0.16772301
122,0.56287116,-0.20827276,-0.17850329
122,0.57588166,-0.20973597,-0.17898029
122,0.5845838,-0.22595407,-0.16951688
122,0.5733437,-0.19970372,-0.19038077
122,0.5823894,-0.19226699,-0.19616975
122,0.5867874,-0.19276161,-0.19633098
122,0.5976586,-0.20581986,-0.18908928
122,0.5971948,-0.21422176,-0.18361495
122,0.5685971,-0.2012759,-0.19409174
122,0.59533453,-0.17980172,-0.21096401
122,0.60867393,-0.18130194,-0.21145307
122,0.6088018,-0.18891387,-0.20652579
122,0.6084013,-0.19731069,-0.20103104
122,0.6220083,-0.1765137,-0.22139527
122,0.6192093,-0.18884315,-0.21303868
122,0.57892656,-0.18644823,-0.21550119
122,0.58800143,-0.17905162,-0.2213592
122,0.556905,-0.20964086,-0.2030989
122,0.5741136,-0.1880424,-0.21926409
122,0.59225893,-0.17327325,-0.23102525
123,0.7087499,-0.40148893,-0.065804236
123,0.7150622,-0.39880744,-0.06820045
123,0.72328776,-0.39379752,-0.07229043
123,0.73793787,-0.38611865,-0.0787808
123,0.7204376,-0.39870667,-0.0734123
123,0.72932035,-0.3929326,-0.07808572
123,0.7350648,-0.39103884,-0.079926684
123,0.74401647,-0.3852725,-0.08460263
123,0.71821964,-0.40283176,-0.07508492
123,0.7411128,-0.40317506,-0.0865448
123,0.7558936,-0.39556488,-0.09313963
123,0.71219766,-0.4194425,-0.07728177
123,0.71597105,-0.41986686,-0.07742011
123,0.76066256,-0.4013249,-0.09452946
123,0.73074174,-0.42334548,-0.08131428
123,0.75959265,-0.4089398,-0.09402275
123,0.7680233,-0.4040045,-0.098215386
123,0.7584902,-0.41653386,-0.09348313
123,0.7669192,-0.41160697,-0.097691566
123,0.757355,-0.42410702,-0.09291061
123,0.7330865,-0.444124,-0.08134953
123,0.78425115,-0.41389534,-0.10737383
123,0.74022275,-0.4467219,-0.08492302
123,0.763411,-0.4342893,-0.09592259
123,0.75575376,-0.44442338,-0.09276721
123,0.7896902,-0.42487812,-0.10986282
123,0.75248766,-0.4541912,-0.09029133
123,0.77515197,-0.44257703,-0.10078481
123,0.7836702,-0.4377032,-0.10507581
123,0.75118923,-0.46166018,-0.08955418
123,0.77758497,-0.45048642,-0.10022305
123,0.7974368,-0.4377449,-0.11122261
123,0.7562476,-0.46650404,-0.09131014
123,0.76568043,-0.46507296,-0.09337468
123,0.7721184,-0.46247426,-0.09590241
123,0.7885005,-0.45351794,-0.10395096
123,0.7622283,-0.47476214,-0.09078549
123,0.7764697,-0.4680694,-0.09705945
123,0.7814759,-0.47290003,-0.09879992
123,0.7900441,-0.4680662,-0.10315617
123,0.7857541,-0.4784685,-0.09992028
123,0.7220813,-0.3991366,-0.049286395
123,0.72082925,-0.40559506,-0.049111314
123,0.7207381,-0.40941572,-0.0498155
123,0.721611,-0.4022318,-0.05409151
123,0.7218228,-0.39829895,-0.056644905
123,0.7215123,-0.40606293,-0.05479786
123,0.7202961,-0.40394688,-0.0638421
123,0.72003937,-0.39937058,-0.06725444
123,0.7203809,-0.4161318,-0.061799966
123,0.7186175,-0.40496206,-0.07777868
123,0.7189845,-0.40943748,-0.077621095
123,0.7184878,-0.40031517,-0.08454303
123,0.7187299,-0.39637595,-0.087155566
123,0.7185126,-0.39177722,-0.09061765
123,0.7208852,-0.42419106,-0.06880824
123,0.72011334,-0.41905427,-0.07312845
123,0.7193578,-0.4138977,-0.07744929
123,0.71884286,-0.4048075,-0.0843898
123,0.7200208,-0.40216827,-0.08530597
123,0.72050315,-0.4234806,-0.07293072
123,0.71943027,-0.40537256,-0.08684871
123,0.7225664,-0.38823608,-0.09656905
123,0.7208992,-0.42789164,-0.072718754
123,0.7207957,-0.41953564,-0.07883907
123,0.7219098,-0.4000132,-0.09200648
123,0.7209956,-0.42781642,-0.0759899
123,0.7220204,-0.40842113,-0.08918995
123,0.7231951,-0.40578943,-0.09011332
123,0.7250874,-0.3998688,-0.0928193
123,0.7284705,-0.38730273,-0.09909312
123,0.729216,-0.3839801,-0.100876965
123,0.73088205,-0.38196418,-0.1009422
123,0.7228154,-0.42570487,-0.08261037
123,0.73002857,-0.3976519,-0.09700729
123,0.73360515,-0.38970083,-0.09979384
123,0.734348,-0.3863864,-0.10158723
123,0.73600596,-0.38438034,-0.101652145
123,0.728701,-0.4125996,-0.090545535
123,0.7294009,-0.4093397,-0.09234206
123,0.72407925,-0.43512374,-0.08124552
123,0.7255951,-0.4248525,-0.08751371
123,0.726746,-0.4222547,-0.088445775
123,0.73325694,-0.40593958,-0.09490964
123,0.7351513,-0.4000315,-0.097644776
123,0.7367929,-0.39804527,-0.09770905
123,0.7403583,-0.39011532,-0.10050968
123,0.72465324,-0.43567592,-0.08364843
123,0.72712076,-0.4266701,-0.08819205
123,0.7287411,-0.4247096,-0.088255495
123,0.73993057,-0.3979263,-0.09847703
123,0.74066055,-0.394635,-0.10028443
123,0.7423022,-0.39264873,-0.10034871
123,0.7455853,-0.38867623,-0.10047727
123,0.72683936,-0.43427742,-0.08611441
123,0.73486924,-0.4161422,-0.09267147
123,0.73602945,-0.41353562,-0.093608715
123,0.73789954,-0.40766454,-0.09635742
123,0.7402461,-0.40241972,-0.09823296
123,0.7409691,-0.3991394,-0.10004485
123,0.7261057,-0.4412178,-0.08488912
123,0.72788924,-0.43545523,-0.087641664
123,0.73453873,-0.42380518,-0.090584666
123,0.7363762,-0.41797733,-0.093339324
123,0.7421965,-0.40492746,-0.09803839
123,0.72763455,-0.44301012,-0.08552643
123,0.7298886,-0.43788224,-0.087407984
123,0.7349047,-0.42821217,-0.09029434
123,0.73903567,-0.4172127,-0.09493931
123,0.7401938,-0.41461122,-0.09588129
123,0.7425198,-0.40939635,-0.097765595
123,0.7444048,-0.4035148,-0.100529395
123,0.74721104,-0.3989191,-0.101535864
123,0.7414586,-0.4203287,-0.093827985
123,0.7475168,-0.40340668,-0.101257615
123,0.73020774,-0.44596785,-0.08765459
123,0.73906,-0.42926842,-0.09250853
123,0.7422712,-0.42538294,-0.092634276
123,0.7434158,-0.4228004,-0.09358055
123,0.74410415,-0.41957203,-0.095410496
123,0.74525684,-0.41697955,-0.09635709
123,0.75370693,-0.39477813,-0.10570265
123,0.734445,-0.4432727,-0.08927527
123,0.7387637,-0.43685073,-0.09034825
123,0.74195856,-0.43298507,-0.090473354
123,0.74628806,-0.41817492,-0.097873986
123,0.74905515,-0.4136304,-0.0988862
123,0.7539956,-0.3992776,-0.10540681
123,0.732774,-0.44891888,-0.08975343
123,0.7359591,-0.44506505,-0.08987815
123,0.73914415,-0.44121125,-0.090002865
123,0.74458796,-0.43223408,-0.09202866
123,0.74731964,-0.42773366,-0.093041904
123,0.749837,-0.41871184,-0.09767201
123,0.751693,-0.4128805,-0.10046359
123,0.7535687,-0.4070255,-0.103255875
123,0.7551841,-0.40507087,-0.10331913
123,0.74177116,-0.44045803,-0.09154844
123,0.74948585,-0.4263479,-0.09548542
123,0.7501712,-0.42313084,-0.09732963
123,0.75291985,-0.41861117,-0.09834595
123,0.7373944,-0.45056203,-0.090992674
123,0.74009615,-0.44610026,-0.09200965
123,0.7432714,-0.44225833,-0.092133984
123,0.74485904,-0.44033736,-0.09219615
123,0.7496219,-0.43457443,-0.092382655
123,0.75029206,-0.43137828,-0.09423109
123,0.75301844,-0.4268869,-0.095249005
123,0.75669503,-0.41528243,-0.10085969
123,0.76017,-0.40749985,-0.10372914
123,0.7404875,-0.45042863,-0.091628484
123,0.7452357,-0.44468352,-0.091814406
123,0.749061,-0.4376723,-0.09379127
123,0.750647,-0.4357533,-0.09385338
123,0.76020795,-0.41584507,-0.10062253
123,0.7609153,-0.4126065,-0.1024773
123,0.7620725,-0.41001487,-0.10343612
123,0.7627913,-0.40676245,-0.10529141
123,0.7639567,-0.40416092,-0.10625056
123,0.7383595,-0.45541745,-0.09296612
123,0.7399406,-0.4535044,-0.09302803
123,0.74152166,-0.45159134,-0.09308994
123,0.7525893,-0.43819997,-0.09352332
123,0.7552955,-0.4337354,-0.09454527
123,0.75687826,-0.43182036,-0.09460724
123,0.76370764,-0.4164163,-0.10037036
123,0.7644144,-0.4131808,-0.10222995
123,0.74460256,-0.45146397,-0.09370832
123,0.75091386,-0.44382757,-0.09395546
123,0.75406945,-0.4400094,-0.09407902
123,0.7572251,-0.43619117,-0.094202586
123,0.75789547,-0.4330023,-0.096065626
123,0.75947654,-0.43108922,-0.09612754
123,0.7621899,-0.42661732,-0.097152114
123,0.76446426,-0.42148772,-0.09907789
123,0.76817423,-0.40986562,-0.1047334
123,0.76933265,-0.40727508,-0.10569714
123,0.77005863,-0.404019,-0.10756228
123,0.73885304,-0.45964074,-0.095812835
123,0.74043083,-0.45773166,-0.09587462
123,0.7550893,-0.44118315,-0.095527865
123,0.7625203,-0.43100426,-0.09673959
123,0.76320165,-0.42780462,-0.098607875
123,0.766615,-0.42011192,-0.101503864
123,0.7677592,-0.41753972,-0.10246948
123,0.7696192,-0.41172644,-0.10530464
123,0.77149886,-0.40588936,-0.108140595
123,0.7493457,-0.44935146,-0.09763021
123,0.75565046,-0.44172296,-0.097877085
123,0.75722665,-0.43981585,-0.097938806
123,0.760379,-0.4360016,-0.09806224
123,0.7699121,-0.4161625,-0.10489795
123,0.77062404,-0.41292843,-0.106772184
123,0.77177876,-0.41034496,-0.10774061
123,0.7725022,-0.40709698,-0.10961536
123,0.75083375,-0.45113996,-0.09816454
123,0.75397956,-0.44733363,-0.098287724
123,0.7725023,-0.41544133,-0.10641792
123,0.7743723,-0.4096234,-0.10926795
123,0.74416333,-0.4580596,-0.10208182
123,0.7457395,-0.45615247,-0.10214354
123,0.7473157,-0.45424536,-0.10220526
123,0.75768536,-0.44406602,-0.10075526
123,0.76083124,-0.4402597,-0.10087844
123,0.7686958,-0.43074384,-0.1011864
123,0.77209467,-0.42307994,-0.104103565
123,0.77465296,-0.4140655,-0.10884383
123,0.77580553,-0.4114871,-0.109817065
123,0.7085751,-0.4197822,-0.0820389
123,0.7091037,-0.41178814,-0.07857516
123,0.71313053,-0.4329475,-0.08868929
123,0.71232677,-0.42750728,-0.086998634
123,0.7186624,-0.43003023,-0.08838602
123,0.7178613,-0.42459738,-0.086687796
123,0.718225,-0.39610645,-0.07510638
123,0.72416836,-0.42709288,-0.0880541
123,0.7246489,-0.41905633,-0.08454787
123,0.7234363,-0.41451764,-0.083441645
123,0.723184,-0.40114444,-0.07822663
123,0.7283279,-0.448387,-0.09825168
123,0.7283804,-0.4267577,-0.08950101
123,0.7342508,-0.4590309,-0.103157096
123,0.7326212,-0.419242,-0.08800324
123,0.7331018,-0.41122034,-0.08446711
123,0.7323255,-0.4058323,-0.08274539
123,0.73283803,-0.39785397,-0.0792078
123,0.7456285,-0.4727245,-0.106064275
123,0.7426508,-0.46435818,-0.10443552
123,0.73590976,-0.44222817,-0.09944912
123,0.73551065,-0.42868987,-0.09417368
123,0.73554164,-0.42151088,-0.091231346
123,0.735726,-0.40009758,-0.08240007
123,0.75190806,-0.47518295,-0.10743197
123,0.74981236,-0.4723438,-0.10752751
123,0.74892855,-0.46681762,-0.10579576
123,0.7438807,-0.45565045,-0.10425385
123,0.73886037,-0.44452047,-0.10271068
123,0.7392662,-0.43641254,-0.09914812
123,0.7404927,-0.38468525,-0.07723735
123,0.7569738,-0.4803294,-0.11061941
123,0.7551842,-0.46925467,-0.107142046
123,0.752221,-0.46091533,-0.10549762
123,0.750139,-0.45809484,-0.105592534
123,0.74512124,-0.44697213,-0.1040418
123,0.7422039,-0.4386948,-0.10239529
123,0.7413823,-0.42604846,-0.09768756
123,0.7397725,-0.41521734,-0.09420196
123,0.7402416,-0.4072026,-0.09062159
123,0.76648754,-0.48285887,-0.11003021
123,0.76440096,-0.48003215,-0.11012533
123,0.7584526,-0.46333104,-0.106822625
123,0.75637513,-0.46051672,-0.10691734
123,0.75136006,-0.4494014,-0.105359
123,0.7484407,-0.4411253,-0.10370522
123,0.7463724,-0.43832338,-0.10379951
123,0.7443027,-0.42831728,-0.10091563
123,0.7434867,-0.42289048,-0.09916588
123,0.7738613,-0.48250422,-0.10950876
123,0.7697064,-0.47687557,-0.10969816
123,0.76762897,-0.47406128,-0.109792866
123,0.7617133,-0.45741218,-0.10647381
123,0.75964504,-0.45461026,-0.1065681
123,0.7542504,-0.44442356,-0.10561769
123,0.7501199,-0.43882796,-0.105805986
123,0.7492837,-0.43337765,-0.104049765
123,0.74452716,-0.39383236,-0.0905096
123,0.78402543,-0.48306888,-0.107629016
123,0.7749859,-0.473699,-0.109242395
123,0.76956874,-0.46348423,-0.10828805
123,0.76250744,-0.44960454,-0.10680817
123,0.7542648,-0.4384381,-0.10718393
123,0.74644315,-0.41921434,-0.10393678
123,0.7453069,-0.40041968,-0.09678118
123,0.7944841,-0.4826159,-0.105093025
123,0.7903811,-0.47705752,-0.105280064
123,0.7810137,-0.4686776,-0.107516415
123,0.766621,-0.44917968,-0.108172536
123,0.76456493,-0.4463943,-0.108266264
123,0.75960815,-0.43536916,-0.10668291
123,0.75550514,-0.42981073,-0.10686996
123,0.74977696,-0.41343045,-0.10351245
123,0.80077344,-0.47653702,-0.102702275
123,0.7853495,-0.45994845,-0.10522217
123,0.7780493,-0.45436522,-0.107371755
123,0.77600235,-0.4515922,-0.10746507
123,0.7678146,-0.4405001,-0.107838325
123,0.7657676,-0.43772703,-0.10793164
123,0.74903667,-0.40214247,-0.103244096
123,0.7483177,-0.3896849,-0.098432146
123,0.8038744,-0.47046405,-0.10223645
123,0.79170245,-0.45397457,-0.10279133
123,0.78851634,-0.453961,-0.10476081
123,0.7751321,-0.44013175,-0.10719511
123,0.76169294,-0.42622828,-0.10963199
123,0.7539514,-0.40713552,-0.10633653
123,0.74993306,-0.39452085,-0.10347931
123,0.80659324,-0.46532127,-0.1023687
123,0.79244596,-0.44615582,-0.10301363
123,0.7904249,-0.44341788,-0.10310576
123,0.76986885,-0.43133286,-0.11075897
123,0.75685495,-0.40223932,-0.1064678
123,0.75482935,-0.3994952,-0.10656014
123,0.75280374,-0.3967511,-0.10665248
123,0.8116915,-0.46198267,-0.10175455
123,0.7955963,-0.44017833,-0.10248829
123,0.7935844,-0.43745282,-0.10258
123,0.78520495,-0.43469137,-0.10664032
123,0.7751371,-0.42821103,-0.110164486
123,0.7731085,-0.42546275,-0.11025697
123,0.7698805,-0.42538488,-0.11224329
123,0.76905113,-0.41996622,-0.11044193
123,0.7649938,-0.41446975,-0.11062689
123,0.8155045,-0.45405695,-0.09993812
123,0.81350476,-0.45134786,-0.10002928
123,0.80950534,-0.44592986,-0.1002116
123,0.80750567,-0.44322082,-0.10030276
123,0.805506,-0.44051185,-0.10039392
123,0.7963509,-0.43240076,-0.10265788
123,0.7852016,-0.42874047,-0.10809042
123,0.77677566,-0.4259086,-0.112167746
123,0.7727244,-0.42042032,-0.11235243
123,0.76987976,-0.41227522,-0.110635504
123,0.76583767,-0.40679938,-0.11081977
123,0.81856513,-0.44799054,-0.09935234
123,0.81731975,-0.44344482,-0.09817301
123,0.81533223,-0.44075233,-0.098263614
123,0.80861235,-0.43450734,-0.099806055
123,0.80662173,-0.43181068,-0.0998968
123,0.8046312,-0.42911407,-0.099987544
123,0.7931785,-0.42646185,-0.106071755
123,0.78520364,-0.4228043,-0.10952543
123,0.773944,-0.4118385,-0.11189277
123,0.7719276,-0.4091068,-0.11198469
123,0.81133306,-0.4294233,-0.099826336
123,0.8093501,-0.42673695,-0.099916734
123,0.80224884,-0.42140064,-0.10210192
123,0.798333,-0.4232356,-0.105382964
123,0.79317653,-0.42053404,-0.10747955
123,0.78201914,-0.4168428,-0.11295224
123,0.78000724,-0.41411722,-0.11304396
123,0.78883797,-0.41729924,-0.112808086
124,0.6824828,-0.39670512,-0.061465926
124,0.68824065,-0.39989996,-0.060060192
124,0.69713044,-0.40429616,-0.05823032
124,0.7034055,-0.40160546,-0.06061617
124,0.65587986,-0.3896079,-0.06765432
124,0.66173524,-0.39281005,-0.06624536
124,0.6693533,-0.3936668,-0.06652466
124,0.6821578,-0.39849827,-0.06482931
124,0.68412507,-0.40126312,-0.06327782
124,0.6274115,-0.3789316,-0.07597987
124,0.6387682,-0.38613525,-0.07259197
124,0.6514418,-0.3968735,-0.06707849
124,0.6552407,-0.39730075,-0.067217775
124,0.68000954,-0.40262628,-0.06649543
124,0.6851405,-0.40658993,-0.06450963
124,0.6177158,-0.38222915,-0.07740333
124,0.6269601,-0.38665047,-0.07555927
124,0.63232654,-0.39063558,-0.07357311
124,0.63822913,-0.39383566,-0.072152294
124,0.63972026,-0.39738494,-0.07002405
124,0.64731795,-0.3982394,-0.0703026
124,0.65314656,-0.40143114,-0.06887907
124,0.65871453,-0.3995211,-0.07072043
124,0.66251343,-0.39994836,-0.0708597
124,0.6815079,-0.40208456,-0.07155608
124,0.6135504,-0.3836088,-0.0806599
124,0.64523983,-0.40236795,-0.0719577
124,0.6604047,-0.40407345,-0.07251368
124,0.67556965,-0.40577897,-0.07306966
124,0.6831521,-0.40663174,-0.07334765
124,0.68694335,-0.40705812,-0.07348664
124,0.7033987,-0.41228554,-0.071897894
124,0.6109976,-0.38854167,-0.08177449
124,0.6125899,-0.3920925,-0.079631835
124,0.62007594,-0.39883503,-0.07605445
124,0.6259594,-0.40202558,-0.07461934
124,0.6274547,-0.40556562,-0.072473064
124,0.6312358,-0.40599084,-0.07261168
124,0.66148394,-0.4093927,-0.07372065
124,0.671454,-0.40714213,-0.07628727
124,0.67524534,-0.4075685,-0.07642627
124,0.68988025,-0.41511515,-0.073110916
124,0.6084467,-0.39346483,-0.0828711
124,0.61956924,-0.4064999,-0.07554341
124,0.65559703,-0.41307694,-0.07520667
124,0.66116047,-0.41117743,-0.07706824
124,0.6649415,-0.41160268,-0.07720686
124,0.67871225,-0.40978444,-0.07992188
124,0.68250346,-0.41021082,-0.08006088
124,0.6914087,-0.4145793,-0.078177206
124,0.6933308,-0.41732064,-0.07659007
124,0.70026,-0.42399195,-0.07297642
124,0.59285337,-0.39354944,-0.085690565
124,0.598835,-0.39674366,-0.084245466
124,0.61014587,-0.40389916,-0.080776595
124,0.61393714,-0.40432554,-0.08091559
124,0.65666175,-0.41837603,-0.076379195
124,0.66839904,-0.4138126,-0.08069306
124,0.67838794,-0.41157398,-0.0832785
124,0.6878057,-0.41011164,-0.08528817
124,0.60603034,-0.40526232,-0.08399421
124,0.60982156,-0.4056887,-0.0841332
124,0.6134443,-0.41197106,-0.08036655
124,0.62795115,-0.42535225,-0.07309957
124,0.6718567,-0.4160226,-0.08417926
124,0.68564606,-0.41421628,-0.086913094
124,0.6894372,-0.41464266,-0.08705209
124,0.68891186,-0.42045853,-0.083133355
124,0.6902085,-0.42396134,-0.080952674
124,0.68961936,-0.42976993,-0.077031665
124,0.6914918,-0.43249834,-0.075429104
124,0.5829471,-0.39862603,-0.0904317
124,0.5867499,-0.40491998,-0.086655855
124,0.5905411,-0.40534636,-0.08679485
124,0.60725576,-0.41057837,-0.0851703
124,0.6093482,-0.4133278,-0.08356901
124,0.64631987,-0.4292183,-0.077093944
124,0.65184563,-0.42732564,-0.07897453
124,0.6697222,-0.42011777,-0.08578246
124,0.6790953,-0.41865778,-0.0878041
124,0.68287635,-0.41908303,-0.08794272
124,0.6861234,-0.42531443,-0.084146485
124,0.6874344,-0.43384224,-0.07860129
124,0.57505196,-0.40543038,-0.08959548
124,0.5788431,-0.40585676,-0.08973447
124,0.59180826,-0.41066217,-0.087963395
124,0.5977052,-0.41383582,-0.08649481
124,0.6014786,-0.41426018,-0.08663315
124,0.60525197,-0.41468456,-0.086771496
124,0.6105379,-0.41862622,-0.08471894
124,0.62324804,-0.4342814,-0.07563789
124,0.6363552,-0.43826595,-0.07443363
124,0.65347546,-0.43182328,-0.08067721
124,0.6726862,-0.4281262,-0.08531265
124,0.681488,-0.43246326,-0.08338901
124,0.68211824,-0.44675997,-0.073865004
124,0.5860623,-0.4143438,-0.089420594
124,0.6049292,-0.41646567,-0.0901123
124,0.6064528,-0.4199793,-0.08791275
124,0.6085209,-0.42271867,-0.08629699
124,0.6225697,-0.4418459,-0.074971035
124,0.6245155,-0.4445714,-0.07335086
124,0.6282098,-0.44498688,-0.073486306
124,0.6319042,-0.44540235,-0.07362175
124,0.6410796,-0.44392762,-0.07564965
124,0.64717424,-0.44127065,-0.07812857
124,0.6526885,-0.43938404,-0.08002231
124,0.65821815,-0.43749928,-0.081916556
124,0.6681065,-0.435269,-0.08453455
124,0.6718442,-0.43568933,-0.08467158
124,0.6755819,-0.4361097,-0.08480861
124,0.67685556,-0.43959534,-0.08259984
124,0.6768718,-0.4446106,-0.079217345
124,0.67556506,-0.45616183,-0.0712754
124,0.57064605,-0.41442746,-0.09220806
124,0.58731496,-0.4196395,-0.09055471
124,0.5986045,-0.42090917,-0.09096861
124,0.6059406,-0.42757466,-0.08727472
124,0.6117215,-0.4307279,-0.08578829
124,0.6274561,-0.452522,-0.072778195
124,0.64636546,-0.4488081,-0.07743436
124,0.6579933,-0.44427538,-0.08182349
124,0.66170543,-0.44469285,-0.08195959
124,0.67157406,-0.45748374,-0.07439565
124,0.5778341,-0.42288512,-0.09184553
124,0.5853452,-0.42372987,-0.0921209
124,0.6003673,-0.42541933,-0.09267165
124,0.6128004,-0.44681257,-0.07948621
124,0.6193525,-0.45921326,-0.07176897
124,0.6363779,-0.45779556,-0.07466667
124,0.66206914,-0.45568612,-0.07901891
124,0.5865731,-0.42900434,-0.09322013
124,0.5940637,-0.42984676,-0.09349475
124,0.60360664,-0.4334157,-0.09213265
124,0.60879004,-0.4481409,-0.08262161
124,0.61017597,-0.45162442,-0.08038977
124,0.6153809,-0.46052876,-0.074874066
124,0.6010304,-0.43824893,-0.09306741
124,0.60305786,-0.44096887,-0.09142304
124,0.60813016,-0.4556608,-0.08186935
124,0.6453144,-0.39272943,-0.041617602
124,0.6451834,-0.4005691,-0.043525446
124,0.64690506,-0.3984859,-0.043592863
124,0.6475859,-0.395158,-0.045214836
124,0.64445853,-0.40778083,-0.042838834
124,0.6461737,-0.40570554,-0.042905997
124,0.65096146,-0.3949092,-0.046293836
124,0.64163893,-0.4125188,-0.045260917
124,0.64678437,-0.40629297,-0.0454624
124,0.64849955,-0.4042177,-0.045529563
124,0.65260977,-0.39674538,-0.047295462
124,0.64277804,-0.41371503,-0.047033146
124,0.64449155,-0.41164172,-0.047100242
124,0.6479186,-0.4074951,-0.04723444
124,0.6542557,-0.39857927,-0.04828739
124,0.64273375,-0.41758782,-0.047946747
124,0.6461542,-0.41344914,-0.048080686
124,0.6502422,-0.4060087,-0.049855452
124,0.6519557,-0.40393537,-0.04992255
124,0.6386436,-0.4288422,-0.047072913
124,0.6478145,-0.41525424,-0.04905149
124,0.6512285,-0.41112345,-0.049185175
124,0.6529355,-0.40905806,-0.049252015
124,0.65531445,-0.40368816,-0.050964583
124,0.6577064,-0.39830232,-0.052677814
124,0.640855,-0.43121746,-0.047238644
124,0.6482956,-0.41972572,-0.04915423
124,0.6511762,-0.41499567,-0.050079223
124,0.6586642,-0.40344653,-0.051996723
124,0.641369,-0.43563896,-0.04732339
124,0.6464507,-0.42949027,-0.047522377
124,0.6643929,-0.397835,-0.05474143
124,0.6660999,-0.3957696,-0.05480827
124,0.6447335,-0.4353618,-0.04832231
124,0.64917576,-0.43247074,-0.046862327
124,0.6498054,-0.42922497,-0.048520915
124,0.65656793,-0.42104256,-0.048785716
124,0.6583921,-0.41510952,-0.051308088
124,0.6634787,-0.4089549,-0.051507268
124,0.6677228,-0.39760977,-0.05575828
124,0.6407317,-0.44647387,-0.04738434
124,0.6446364,-0.44299012,-0.04671781
124,0.6508363,-0.4342477,-0.04778001
124,0.6525204,-0.43221,-0.047845956
124,0.6575727,-0.42609695,-0.048043787
124,0.65990067,-0.42079878,-0.049773697
124,0.6615881,-0.4187571,-0.049839772
124,0.6639324,-0.41343915,-0.05157032
124,0.665623,-0.41139355,-0.05163652
124,0.66628987,-0.40810537,-0.053301383
124,0.67053854,-0.3967611,-0.057564676
124,0.64294875,-0.44881198,-0.047492336
124,0.64905477,-0.44390276,-0.04608786
124,0.65240663,-0.43984717,-0.04621911
124,0.65806144,-0.43052617,-0.048084114
124,0.6597406,-0.4284944,-0.048149865
124,0.66309905,-0.42443088,-0.04828137
124,0.6689383,-0.41116843,-0.052618995
124,0.6706256,-0.4091268,-0.05268507
124,0.6731637,-0.3998586,-0.056893487
124,0.6748593,-0.39780706,-0.05695988
124,0.5975666,-0.43196893,-0.09682336
124,0.62919855,-0.44941336,-0.060972214
124,0.6429478,-0.45258796,-0.048323266
124,0.6451623,-0.45114672,-0.04758568
124,0.6468366,-0.4491209,-0.047651242
124,0.64958143,-0.44827604,-0.046110332
124,0.6501851,-0.44506925,-0.04778236
124,0.65292346,-0.4442323,-0.046241198
124,0.65732294,-0.4413854,-0.04476508
124,0.65960747,-0.43614486,-0.04650293
124,0.6612785,-0.434123,-0.04656836
124,0.6646206,-0.43007925,-0.046699226
124,0.6697625,-0.42014316,-0.049373265
124,0.6704137,-0.41687897,-0.05104715
124,0.67107135,-0.41360688,-0.052721296
124,0.67392874,-0.4089113,-0.053657427
124,0.6756128,-0.40687358,-0.053723373
124,0.60150516,-0.43599802,-0.09463958
124,0.63747823,-0.45431733,-0.054716762
124,0.65344656,-0.44860226,-0.04624907
124,0.6595012,-0.44375014,-0.044832885
124,0.6800827,-0.4040045,-0.055558335
124,0.6861242,-0.39916825,-0.054141697
124,0.6567022,-0.4521297,-0.04469139
124,0.6600181,-0.4481176,-0.044821233
124,0.6649919,-0.44209948,-0.045015994
124,0.6711058,-0.43346614,-0.046084464
124,0.673396,-0.42822388,-0.04783223
124,0.6773653,-0.42094985,-0.04964569
124,0.68920463,-0.40291777,-0.05259644
124,0.69087565,-0.4008959,-0.05266187
124,0.63312936,-0.45724642,-0.06284546
124,0.6726313,-0.4390757,-0.044437192
124,0.6759341,-0.43507946,-0.044566523
124,0.6816541,-0.4219864,-0.04894789
124,0.68331367,-0.4199784,-0.049012873
124,0.683965,-0.41672155,-0.050701287
124,0.6906164,-0.40867364,-0.050961737
124,0.6226826,-0.4539303,-0.07660691
124,0.6293105,-0.4570089,-0.06936149
124,0.6479746,-0.46155447,-0.051747195
124,0.65398145,-0.46045205,-0.047813065
124,0.6567053,-0.45962256,-0.046251904
124,0.661602,-0.45739695,-0.043942075
124,0.67364734,-0.44405577,-0.043579854
124,0.67693704,-0.4400753,-0.04370867
124,0.68477905,-0.42565444,-0.0473512
124,0.6870747,-0.4204104,-0.049108915
124,0.68938357,-0.41515058,-0.05086705
124,0.69435734,-0.40913248,-0.051061813
124,0.6986574,-0.40639582,-0.049562465
124,0.6337335,-0.4615938,-0.06618909
124,0.6795014,-0.4468674,-0.040383782
124,0.68122506,-0.4410863,-0.042960174
124,0.68676263,-0.43192235,-0.04484956
124,0.6873918,-0.4286974,-0.046546746
124,0.68853205,-0.42608583,-0.047427744
124,0.6583701,-0.46508458,-0.047839016
124,0.66864914,-0.4612614,-0.0423706
124,0.67133635,-0.46047118,-0.040798433
124,0.68825,-0.437545,-0.04313812
124,0.68886894,-0.43433505,-0.04483978
124,0.69391346,-0.42453957,-0.04755344
124,0.69555503,-0.4225533,-0.04761772
124,0.69883823,-0.4185808,-0.04774628
124,0.70310646,-0.41587752,-0.04623599
124,0.7085091,-0.4105712,-0.045608837
124,0.6616281,-0.46856105,-0.04618968
